record_code,format_version,submission_date,reporting_agency,release_agency,coordinator,tag_code_or_release_id,tag_type,first_sequential_number,last_sequential_number,related_group_type,related_group_id,species,run,brood_year,first_release_date,last_release_date,release_location_code,hatchery_location_code,stock_location_code,release_stage,rearing_type,study_type,release_strategy,avg_weight,avg_length,study_integrity,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,counting_method,tag_loss_rate,tag_loss_days,tag_loss_sample_size,tag_reused,comments,release_location_name,hatchery_location_name,stock_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,record_origin,tagged_adclipped,tagged_unclipped,untagged_adclipped,untagged_unclipped,untagged_unknown
"T","4.2","20230822","CDFW","NMFS","08","060713","14","1","25301",,,"2","3","2013","20150319","20150413","6FDSC","6FDSC BC KING","6FDSC BC KING","S","H","E","FR","29.4","137","N","0000","14573",,,"0000","29",,,"C",,"6","410",,"12441 also pit tagged.  Saprolegnia outbreak.  All fish released healthy.","SCOTT CREEK","KINGFISHER FLAT HATCHERY","KINGFISHER FLAT HATCHERY","CA","CECA","SAMO","N","0","14573","0","29","0"
"T","4.2","20231213","CDFW","USACE","08","062281","14","0","37555",,,"2","4","2021","20221122","20221212","6FBRR","6FBRRDRC WSFH","6FBRR","V","H","E","FR","8.72","92","N","0000","21477",,,"0000","327",,,"C",,"25","2180",,,"RUSSIAN RIVER","WARM SPRINGS HATCHERY","RUSSIAN RIVER","CA","CECA","NORU","N","0","21477","0","327","0"
"T","4.2","20190417","USFWS","USFWS","07","055679","12",,,,,"2",,"2013","20150414","20150414","3F21704  200015 R","3F21704  200015 H","3F21704  200015 S","S","H","P","FR","27.61",,"N","5000","52042",,,"5000","160035",,,"B","0.0603","38","514",,"MAKA001390","TSOO-YESS R      20.0015","MAKAH NFH ON TSOO-YESS R","TSOO-YESS R      20.0015","WA","NWC","QUHO","N","52042","0","160035","0","0"
"N","4.2","20201001","NWIFC","PUYA","14","!142020XC006",,,,,,"2","3","2018","20200226","20200226","3F10511  100600 R04","3F10511  100027 H01","3F10511  100027 S","S","H","P","FR","16.86","111",,,,,,"5000","47986","0000","274","B",,,,,,"KAPOWSIN LK NET PENS","CLARKS CRK HATCHERY","CLARKS CR    10.0027","WA","MPS","PUYA","N","0","0","47986","274","0"
"T","4.2","20231213","CDFW","USACE","08","062282","14","0","34888",,,"2","4","2021","20230526","20230627","6FBRR","6FBRRDRC WSFH","6FBRR","Y","H","E","FR","23.85","131","N","0000","16020",,,"0000","129",,,"C",,"3","1615",,,"RUSSIAN RIVER","WARM SPRINGS HATCHERY","RUSSIAN RIVER","CA","CECA","NORU","N","0","16020","0","129","0"
"T","4.2","20231213","CDFW","USACE","08","062393","14","0","77493",,,"2","4","2021","20221201","20230526","6FBRR","6FBRRDRC WSFH","6FBRR","V","H","E","FR","19.71","92","N","0000","44437",,,"0000","725",,,"C",,"14","4532",,,"RUSSIAN RIVER","WARM SPRINGS HATCHERY","RUSSIAN RIVER","CA","CECA","NORU","N","0","44437","0","725","0"
"T","4.2","20201001","NWIFC","PGST","14","211328","12",,,,,"2","3","2018","20200320","20200320","3M10409  888401 R","3M10409  888401 H","3F10412  170012 S","S","H","P","FR","25.2",,"N","5000","45734",,,"5000","321124","0000","1887","B","0.0058",,"342",,"32 day early release chaetoceros bloom","PORT GAMBLE BAY PENS","PORT GAMBLE BAY PENS","BIG QUILCENE 17.0012","WA","HOOD","WKIT","N","45734","0","321124","1887","0"
"T","4.2","20151215","USFWS","USFWS","07","055309","12",,,,,"2",,"2013","20150410","20150410","3F21702  210429 R","3F21702  210429 H","3F21702  210429 S","S","H","B","FR","31.28",,"N","5000","82009",,,"5000","585722",,,"B","0.008","30","500",,"QUIN001320","COOK CR      21.0429","QUINAULT NFH -COOK C","COOK CR      21.0429","WA","NWC","QEQU","N","82009","0","585722","0","0"
"T","4.2","20201001","NWIFC","PUYA","14","211334","12",,,,,"2","3","2018","20200417","20200417","3F10511  100600 R04","3F10511  100027 H01","3F10511  100027 S","S","H","P","FR","27.64","133",,"5000","55988",,,"5000","26038","0000","334","B","0.0136",,"147",,"late lk kapowsin release","KAPOWSIN LK NET PENS","CLARKS CRK HATCHERY","CLARKS CR    10.0027","WA","MPS","PUYA","N","55988","0","26038","334","0"
"T","4.2","20231213","CDFW","USACE","08","062396","14","0","58502",,,"2","4","2021","20221104","20230321","6FBRR","6FBRRDRC WSFH","6FBRR","V","H","E","FR","8.72","96","N","0000","32489",,,"0000","765",,,"C",,"26","3325",,,"RUSSIAN RIVER","WARM SPRINGS HATCHERY","RUSSIAN RIVER","CA","CECA","NORU","N","0","32489","0","765","0"
"T","4.2","20200113","CDFW","CDFW","08","061436","14","0","32772",,,"2","4","2016","20180328","20180404","6FBRR","6FBRRDRC WSFH","6FBRR","Y","H","E","FR","16.19","112","N","0000","17463",,,"0000","212",,,"C",,"16","1771",,"20% PIT tagged. USACE.","RUSSIAN RIVER","WARM SPRINGS HATCHERY","RUSSIAN RIVER","CA","CECA","NORU","N","0","17463","0","212","0"
"T","4.2","20231215","NWIFC","SQAX","14","211451","12",,,,,"2","3","2020","20220531","20220531","3M10513  888131 R","3M10513  888130 H","3F10208  030176 S","S","H","P","VO","36.61",,,"5000","48903","0000","68","5000","0",,,,"0",,"48971",,,"PEALE PASS @ SS PENS","SQUAXIN ISLAND PENS","SKAGIT R     03.0176","WA","SPS","EKPS","N","48903","68","0","0","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00217234",,,,,,"2",,"2023","20240419","20240419","3F10609  170203 R","3F10412  1505032E","3F10806  180018 S02",,"H",,,"0.91",,,,,,,"0000","234",,,,,,,,,"CHIMACUM CR  17.0203","RFEG 6 - HCSEG RSIS","DUNGENESS HATCHERY","WA","JUAN","ELDU","N","0","0","0","234","0"
"T","4.2","20250205","CDFO","CDFO","03","186048","12",,,,,"2","3","2016","20180504","20180510","2FS  GSVIR0108",,"2FS  GSVIS0108","S","W","I",,,,,"0000","11553",,,,,,,"C","0.016","1","125",,,"R-Black Cr","NA","S-Black Cr","BC","GST","GSVI","N","0","11553","0","0","0"
"T","4.2","20200113","CDFW","CDFW","08","060817","14","0","76275",,,"2","4","2016","20171031","20171207","6FBRR","6FBRRDRC WSFH","6FBRR","V","H","E","FR","8.09","86","N","0000","43102",,,"0000","792",,,"W",,"27","4403",,"2459 fish released 6/16 100% PIT tagged.  All others 20% PIT tagged. USACE.","RUSSIAN RIVER","WARM SPRINGS HATCHERY","RUSSIAN RIVER","CA","CECA","NORU","N","0","43102","0","792","0"
"N","4.2","20170919","NWIFC","PUYA","14","!142017UH001",,,,,,"2","3","2016","20170724","20170724","3F10511  100027 R","3F10511  100027 H01","3F10511  100414 S","S","H","P","FR","28.71","125",,,,,,"5000","102389","0000","411","B",,,,,,"CLARKS CR    10.0027","CLARKS CRK HATCHERY","VOIGHT CR    10.0414","WA","MPS","PUYA","N","0","0","102389","411","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO1099",,,,,,"2","3","2010","20110610","20110610","2FS  GSVIR2063","2FS  GSVIH2537","2FS  GSVIS2538","F","H","P",,"1.1",,"N",,,,,"0000","23580",,,"B",,,,,,"R-Robertson R","H-Lake Cowichan H","S-Cowichan Lk Tribs","BC","GST","GSVI","N","0","0","0","23580","0"
"T","4.2","20250106","WDFW","WDFW","04","636423","13",,,,,"2",,"2010","20120418","20120509","3F10412  150389 R",,"3F10412  150389 S","G","W","P",,"15.11",,,"0000","11325",,,,,,,,,,,,"BO=W(WILD)","BIG BEEF CR  15.0389","NA","BIG BEEF CR  15.0389","WA","HOOD","WKIT","N","0","11325","0","0","0"
"T","4.2","20210907","CDFW","USACE","08","062253","14","0","96793",,,"2","4","2019","20201015","20201215","6FBRR","6FBRRDRC WSFH","6FBRR","V","H","E","FR","7.9","83","N","0000","51902",,,"0000","1619",,,"C",,,"5190",,"15% PIT tagged","RUSSIAN RIVER","WARM SPRINGS HATCHERY","RUSSIAN RIVER","CA","CECA","NORU","N","0","51902","0","1619","0"
"T","4.2","20210907","CDFW","USACE","08","062257","14","0","33030",,,"2","4","2019","20210223","20210305","6FBRRMKW","6FBRRDRC WSFH","6FBRR","V","H","E","FR","13.9","104","N","0000","14704",,,"0000","1405",,,"C",,"94","1470",,"15% PIT tagged. Mark West and Green Valley release.","MARK WEST CREEK","WARM SPRINGS HATCHERY","RUSSIAN RIVER","CA","CECA","NORU","N","0","14704","0","1405","0"
"T","4.2","20250114","NPT","NPT","16","220002","12",,,,,"2","3","2010","20120306","20120306","4F-1706030600300.00","5F33301  H1     22","5F333    101","S","H","P","FR","22","126","N","0000","30758",,,"0000","239218",,,"B",,,,,,"CLWTR @ LAPWAI CRK","EAGLE CR NFH","EAGLE CR NFH","ID","SNAK","CLEA","N","0","30758","0","239218","0"
"T","4.2","20210907","CDFW","USACE","08","062258","14","0","33313",,,"2","4","2019","20201120","20201216","6FBRR","6FBRRDRC WSFH","6FBRR","V","H","E","FR","9.7","92","N","0000","19520",,,"0000","198",,,"C",,"25","1952",,"15% PIT tagged","RUSSIAN RIVER","WARM SPRINGS HATCHERY","RUSSIAN RIVER","CA","CECA","NORU","N","0","19520","0","198","0"
"T","4.2","20210907","CDFW","USACE","08","062027","14","0","40405",,,"2","4","2019","20200608","20200715","6FBRR","6FBRRDRC WSFH","6FBRR","G","H","E","FR","3.5","65","N","0000","21507",,,"0000","714",,,"C",,"12","2150",,"15% PIT tagged","RUSSIAN RIVER","WARM SPRINGS HATCHERY","RUSSIAN RIVER","CA","CECA","NORU","N","0","21507","0","714","0"
"T","4.2","20190627","NWIFC","NISQ","14","211210","12",,,,,"2","3","2017","20190408","20190626","3F10513  110017AR","3F10513  110017AH","3F10513  110008 S","S","H","P","VO","18.14",,"N","5000","45425","0000","265","5000","365597","0000","2112","B","0.0134",,"524",,,"KALAMA CR    11.0017","KALAMA CR HATCHERY","NISQUALLY R  11.0008","WA","SPS","NISQ","N","45425","265","365597","2112","0"
"T","4.2","20210907","CDFW","USACE","08","062251","14","0","79824",,,"2","4","2019","20201112","20201204","6FBRR","6FBRRDRC WSFH","6FBRR","V","H","E","FR","8.7","88","N","0000","49585",,,"0000","961",,,"C",,"27","4958",,"15% PIT tagged","RUSSIAN RIVER","WARM SPRINGS HATCHERY","RUSSIAN RIVER","CA","CECA","NORU","N","0","49585","0","961","0"
"T","4.2","20190627","NWIFC","NISQ","14","211302","13",,,,,"2","3","2017","20190510","20190530","3F10513  110013CR","3F10513  110013CH","3F10513  110008 S",,"H","P","VO","18.9",,"N","5000","55174","0000","330","5000","147713","0000","883","B","0",,"505",,,"CLEAR CR    11.0013C","CLEAR CREEK HATCHERY","NISQUALLY R  11.0008","WA","SPS","NISQ","N","55174","330","147713","883","0"
"T","4.2","20250114","NPT","NPT","16","220019","12",,,,,"2","3","2015","20170404","20170404","4F-1706030400200.00","5F33301  H1     22","5F333    101","S","H","P","FR",,,"N","5000","29758",,,"5000","106144",,,"B","0.009","21","500",,,"CLEAR CRK:CLWTR R","EAGLE CR NFH","EAGLE CR NFH","ID","SNAK","CLEA","N","29758","0","106144","0","0"
"N","4.2","20201217","USFWS","USFWS","07","!07202021281",,,,,,"2",,"2019","20200512","20200512","3F21704  200015 R","3F21704  200015 H","3F21704  200015 S","G","H","P","FR","2.27",,"N",,,,,"0000","151281",,,"B",,,,,"MAKA001991","TSOO-YESS R      20.0015","MAKAH NFH ON TSOO-YESS R","TSOO-YESS R      20.0015","WA","NWC","QUHO","N","0","0","0","151281","0"
"T","4.2","20210907","CDFW","USACE","08","062210","14","0","61650",,,"2","4","2019","20210407","20210506","6FBRR","6FBRRDRC WSFH","6FBRR","V","H","E","FR","22.2","123","N","0000","28517",,,"0000","289",,,"C",,"21","2851",,"15% PIT tagged","RUSSIAN RIVER","WARM SPRINGS HATCHERY","RUSSIAN RIVER","CA","CECA","NORU","N","0","28517","0","289","0"
"N","4.2","20201217","USFWS","USFWS","07","!07202020582",,,,,,"2",,"2019","20200513","20200513","3F21704  200028 R","3F21704  200015 H","3F21704  200015 S","G","H","P","FR","2.27",,"N",,,,,"0000","180582",,,"B",,,,,"MAKA001992","PILCHUCK CR  20.0028","MAKAH NFH ON TSOO-YESS R","TSOO-YESS R      20.0015","WA","NWC","QUHO","N","0","0","0","180582","0"
"N","4.2","20220923","NWIFC","PUYA","14","!142022XC007",,,,,,"2","3","2020","20220523","20220523","3F10511  100600 R04","3F10511  100027 H01","3F10511  100414 S","S","H","P","FR","31.94","145",,,,,,"5000","61980",,,"B",,,,,,"KAPOWSIN LK NET PENS","CLARKS CRK HATCHERY","VOIGHT CR    10.0414","WA","MPS","PUYA","N","0","0","61980","0","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO2395",,,,,,"2","3","2023","20240501","20240503","2FN  NCSTR1918","2FN  NCSTH2545","2FN  NCSTS1918","F","H","P",,,,"N",,,,,"0000","825",,,"C",,,,,,"R-Oldfield Cr","H-Prince Rupert Schools","S-Oldfield Cr","BC","NOBC","NCST","N","0","0","0","825","0"
"T","4.2","20221128","NWIFC","LUMMI","14","211433","12",,,,,"2","3","2020","20220511","20220516","3M10107  888001 R","3F10107  010273 H","3F10107  010273 S","S","H","E","VO","16.8","116","N","5000","54495",,,"5000","46319",,,"B","0.0058",,"515",,"North net pen","LUMMI SEA PONDS","SKOOKUM CR HATCHERY","SKOOKUM CR   01.0273","WA","NOWA","NOOK","N","54495","0","46319","0","0"
"T","4.2","20170919","NWIFC","NISQ","14","210194","13",,,,,"2","3","2015","20170315","20170325","3F10513  110017AR","3F10513  110017AH","3F10513  110017AS","S","H","P","FR","26.68",,,"5000","27205","0000","99","5000","20230","0000","57","B","0",,"550",,,"KALAMA CR    11.0017","KALAMA CR HATCHERY","KALAMA CR    11.0017","WA","SPS","NISQ","N","27205","99","20230","57","0"
"T","4.2","20170919","NWIFC","LUMMI","14","211157","12",,,,,"2","3","2015","20170516","20170528","3F10107  010273 R","3F10107  010273 H","3F10107  010273 S","S","H","P",,"30.24",,,"5000","46849","0000","926","5000","1215968","0000","23452",,"0.0227","30","528",,,"SKOOKUM CR   01.0273","SKOOKUM CR HATCHERY","SKOOKUM CR   01.0273","WA","NOWA","NOOK","N","46849","926","1215968","23452","0"
"T","4.2","20170919","NWIFC","PUYA","14","211191","12",,,,,"2","3","2015","20170518","20170518","3F10511  100625 R01","3F10511  100414 H","3F10511  100414 S","S","H","P","FR","21.6","125",,"5000","97908","0000","1194","5000","398",,,"B","0.004",,"500",,"combined Cowskull and Rushingwater electron releases","RUSHINGWATER AC POND","VOIGHTS CR HATCHERY","VOIGHT CR    10.0414","WA","MPS","PUYA","N","97908","1194","398","0","0"
"T","4.2","20220923","NWIFC","MIT","14","211456","13",,,,,"2","3","2020","20220419","20220505","3F10510  090113 R02","3F10510  090113 H02","3F10510  090113 S02","S","H","P","FR","29.08","137",,"0000","52105",,,"0000","546592",,,"B","0.002",,"1000",,,"CRISP CR AT KETA CR","KETA CREEK COMPLEX","KETA CR    STOCK (9)","WA","MPS","DUWA","N","0","52105","0","546592","0"
"T","4.2","20190717","NWIFC","PGST","14","211271","12",,,,,"2","3","2017","20190426","20190426","3M10409  888401 R","3M10409  888401 H","3F10412  170012 S","S","H","P","FR","32.63",,"N","5000","40709","0000","2632","5000","408993","0000","24410","B","0.0902","21","543",,,"PORT GAMBLE BAY PENS","PORT GAMBLE BAY PENS","BIG QUILCENE 17.0012","WA","HOOD","WKIT","N","40709","2632","408993","24410","0"
"T","4.2","20170919","NWIFC","MIT","14","211193","13",,,,,"2","3","2015","20170215","20170509","3F10510  090113 R","3F10510  090113 H02","3F10510  090113 S","S","H","P","VO","30.24","133",,"5000","50269","0000","91","5000","554756","0000","1000","B","0",,"556",,,"CRISP CR     09.0113","KETA CREEK COMPLEX","CRISP CR     09.0113","WA","MPS","DUWA","N","50269","91","554756","1000","0"
"T","4.2","20250114","NPT","NPT","16","220296","12",,,,,"2","3","2021","20230410","20230410","4F-1706030400200.50","5F33301  H1     22","4F1-17060306000-XUU","S","H","P","FR",,,"N","0000","30032",,,"0000","177745",,,"B",,,,,,"KOOSKIA NAT","EAGLE CR NFH","CLEARWATER","ID","SNAK","CLEA","N","0","30032","0","177745","0"
"T","4.2","20170919","NWIFC","SUQ","14","211194","13",,,,,"2","3","2015","20170524","20170524","3M10510  888109 R","3M10510  888109 H","3F10510  090072 S","S","H","P","FR","45.36",,"N","5000","36308","0000","123","5000","368376","0000","1084","B","0.004",,"506",,,"ELLIOTT BAY TRIBAL NP","ELLIOTT BAY TRIBAL NP","BIG SOOS CR  09.0072","WA","MPS","DUWA","N","36308","123","368376","1084","0"
"T","4.2","20250114","NPT","NPT","16","220175","12",,,,,"2","3","2017","20190328","20190328","4F-1706030400200.50","5F33301  H1     22","4F1-17060306000-XUU","S","H","P","FR",,,"N","0000","30015",,,"0000","176465",,,"B","0.007","21","513",,,"KOOSKIA NAT","EAGLE CR NFH","CLEARWATER","ID","SNAK","CLEA","N","0","30015","0","176465","0"
"T","4.2","20241105","NWIFC","SUQ","14","211508","12",,,,,"2","3","2020","20220524","20220524","3M10510  888106 H","3F10510  150216 H","3F10510  090113 S02","S","H","P","FR","34.89",,"N","5000","54181",,,"5000","245506","0000","40064","B","0.012",,"1000",,"estimated 30k  chinook in release unmarked","AGATE PASS SEA PENS","GORST CR REARING PND","KETA CR    STOCK (9)","WA","MPS","EKPN","N","54181","0","245506","40064","0"
"T","4.2","20250106","WDFW","WDFW","04","636511","13",,,,,"2",,"2013","20150423","20150601","3F10513  130028 R",,"3F10513  130028 S","Y","W","E",,"22.67",,,"0000","183",,,,,,,,,,,,"BO=W(WILD)","DESCHUTES R  13.0028","NA","DESCHUTES R  13.0028","WA","SPS","DES","N","0","183","0","0","0"
"T","4.2","20161026","NWIFC","SUQ","14","210987","13",,,,,"2","3","2010","20120522","20120522","3M10510  888109 R","3M10510  888109 H","3F10510  090072 S","S","H","P","FR","45.36",,,"5000","50087","0000","242","5000","328759","0000","450","B","0.0048",,"209",,,"ELLIOTT BAY TRIBAL NP","ELLIOTT BAY TRIBAL NP","BIG SOOS CR  09.0072","WA","MPS","DUWA","N","50087","242","328759","450","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00162832",,,,,,"2",,"2019","20200415","20200415","3F10308  070219 R","3F10510  0870123E","3F10308  070012 S02",,"H",,,"0.92",,,,,,,"0000","69",,,,,,,,"BO=MIXED(HxW)","SNOQUALMIE R 07.0219","BRIGHT WATER WALDORF","SKYKOMISH R  07.0012","WA","NPS","SNOH","N","0","0","0","69","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00202706",,,,,,"2",,"2022","20230420","20230420","3F10511  100027 R","3F10511  1072125E","3F10511  100021 S",,"H",,,"0.9",,,,,,,"0000","115",,,,,,,,"BO=MIXED(HxW)","CLARKS CR    10.0027","PUYALLUP HS(PUYALLUP","PUYALLUP R   10.0021","WA","MPS","PUYA","N","0","0","0","115","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00202708",,,,,,"2",,"2022","20230301","20230301","3F10510  080275 R","3F10510  08     H","3F10510  080178 S","E","H",,,"0.3",,,,,,,"0000","700",,,,,,,,,"UNNAMED CR   08.0275","ROGER URBANIAK PROJECT","ISSAQUAH CR  08.0178","WA","MPS","LAKW","N","0","0","0","700","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00142719",,,,,,"2",,"2018","20190504","20190504","3F10510  080049 R04","3F10510  086018 H","3F10510  080178 S","E","H",,,"0.3",,,,,,,"0000","6000",,,,,,,,,"HALL LK (SNOH)","HALLS LAKE PROJECT","ISSAQUAH CR  08.0178","WA","MPS","LAKW","N","0","0","0","6000","0"
"T","4.2","20220923","NWIFC","PUYA","14","211523","12",,,,,"2","3","2020","20220503","20220503","3F10511  100600 R04","3F10511  100027 H01","3F10511  100027 S","S","H","P","FR","37.8","153",,"5000","54540",,,"5000","0",,,"B","0",,"500",,,"KAPOWSIN LK NET PENS","CLARKS CRK HATCHERY","CLARKS CR    10.0027","WA","MPS","PUYA","N","54540","0","0","0","0"
"T","4.2","20250106","WDFW","WDFW","04","637212","13",,,"O","04201900000875","2",,"2017","20190418","20190504","3F10412  150389 R",,"3F10412  150389 S","G","W","E",,"12.95",,,"0000","9782",,,,,,,,,,,,"BO=W(WILD) WILD COHO SMOLTS CAPTURED AT THE BIG BEEF CREEK FISH TRAP, TAGGED THE","BIG BEEF CR  15.0389","NA","BIG BEEF CR  15.0389","WA","HOOD","WKIT","N","0","9782","0","0","0"
"N","4.2","20210913","NWIFC","MIT","14","!142021TQ001",,,,,,"2","3","2019","20210422","20210512","3F10510  090113 R02","3F10510  090113 H02","3F10510  090113 S","S","H","P","VO","30.24","136","N",,,,,"0000","286394",,,"B",,,,,"north pond","CRISP CR AT KETA CR","KETA CREEK COMPLEX","CRISP CR     09.0113","WA","MPS","DUWA","N","0","0","0","286394","0"
"T","4.2","20250106","WDFW","WDFW","04","637471","12",,,"O","04201900000998","2",,"2017","20190517","20190602","3F21802  230190 R",,"3F21802  220190 S","Y","W","E",,"22.67",,,"0000","4850",,,,,,,,,,,,"BO=W(WILD) MOST COHO BY 2017 SMALL AMOUNT BY 2016 AND 2018.","CHEHALIS-UPR 23.0190","NA","CHEHALIS R   22.0190","WA","GRAY","UPCH","N","0","4850","0","0","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO14203",,,,,,"2","3","2014","201505","201505","2FS  GSMSR0288","2FS  GSMSH1615","2FS  GSMSS0288","F","H","B",,,,"N",,,,,"0000","835",,,"B",,,,,,"R-Serpentine R","H-Surrey Schools","S-Serpentine R","BC","FRTH","LOFR","N","0","0","0","835","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO1118",,,,,,"2","3","2011","201205","201205","2FS  JNSTR5620","2FS  JNSTH2288","2FS  JNSTS0437","F","H","B",,,,"N",,,,,"0000","3850",,,"B",,,,,,"R-Rice Cr","H-Woss Community H","S-Nimpkish R","BC","JNST","JSVI","N","0","0","0","3850","0"
"T","4.2","20181008","NWIFC","PGST","14","211211","12",,,,,"2","3","2016","20180424","20180424","3M10409  888401 R","3M10409  888401 H","3F10412  170012 S01","S","H","P","FR","28.35",,"N","5000","45680",,,"5000","337468",,,"B","0.0042",,"471",,,"PORT GAMBLE BAY PENS","PORT GAMBLE BAY PENS","QUILCENE NFH STOCK","WA","HOOD","WKIT","N","45680","0","337468","0","0"
"T","4.2","20250115","ADFG","ADFG","01","044878","12",,,"O","012019172TAKU01","2","3","2017","20190408","20190527","1F1NE111 3210320",,"1F1NE111 3210320","S","W","E",,"8.9","97","N","5000","6927",,,"5000","1014",,,"C","0.1277",,,,,"TAKU R 111-32","NA","TAKU R 111-32","AK","TAWH","TAWHG","N","6927","0","1014","0","0"
"T","4.2","20250106","WDFW","WDFW","04","637599","12",,,"O","04202000001047","2",,"2018","20200508","20200522","3F21802  220465 R",,"3F21802  220465 S","Y","W","E",,"22.67",,,"0000","12074",,,,,,,,,,,,"BO=W(WILD) MOST COHO BY 2018 SMALL AMOUNT BY 2017 AND 2019.","BINGHAM CR   22.0465","NA","BINGHAM CR   22.0465","WA","GRAY","GHLC","N","0","12074","0","0","0"
